,index,month,specialty_group,is_new_churner,practice_region,practitioner_id
2113,7448,2020-08-01,Dentists,True,Bretagne,2
2114,7449,2020-08-01,Dentists,True,Grand Est,4
2115,7450,2020-08-01,Dentists,True,Hauts-de-France,6
2116,7451,2020-08-01,Dentists,True,Normandie,5
2117,7452,2020-08-01,Dentists,True,Nouvelle-Aquitaine,6
2118,7453,2020-08-01,Dentists,True,Occitanie,9
2119,7454,2020-08-01,Dentists,True,Pays de la Loire,4
2120,7455,2020-08-01,Dentists,True,Provence-Alpes-Côte d'Azur,13
2121,7456,2020-08-01,Dentists,True,Île-de-France,35
2122,7471,2020-08-01,GPs,True,Auvergne-Rhône-Alpes,12
2123,7472,2020-08-01,GPs,True,Bourgogne-Franche-Comté,2
2124,7473,2020-08-01,GPs,True,Bretagne,3
2125,7474,2020-08-01,GPs,True,Centre-Val de Loire,6
2126,7475,2020-08-01,GPs,True,Corse,5
2127,7476,2020-08-01,GPs,True,Grand Est,13
2128,7477,2020-08-01,GPs,True,Hauts-de-France,7
2129,7478,2020-08-01,GPs,True,Normandie,3
2130,7479,2020-08-01,GPs,True,Nouvelle-Aquitaine,10
2131,7480,2020-08-01,GPs,True,Occitanie,13
2132,7481,2020-08-01,GPs,True,Pays de la Loire,5
2133,7482,2020-08-01,GPs,True,Provence-Alpes-Côte d'Azur,6
2134,7483,2020-08-01,GPs,True,Île-de-France,24
2135,7498,2020-08-01,Gynaecologists,True,Grand Est,2
2136,7499,2020-08-01,Gynaecologists,True,Hauts-de-France,3
2137,7500,2020-08-01,Gynaecologists,True,Nouvelle-Aquitaine,2
2138,7501,2020-08-01,Gynaecologists,True,Occitanie,5
2139,7502,2020-08-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,1
2140,7517,2020-08-01,Midwives,True,Auvergne-Rhône-Alpes,1
2141,7518,2020-08-01,Midwives,True,Grand Est,1
2142,7519,2020-08-01,Midwives,True,Normandie,1
2143,7520,2020-08-01,Midwives,True,Nouvelle-Aquitaine,2
2144,7521,2020-08-01,Midwives,True,Occitanie,1
2145,7522,2020-08-01,Midwives,True,Île-de-France,10
2146,7537,2020-08-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,2
2147,7538,2020-08-01,Non-surgical specialists,True,Bretagne,5
2148,7539,2020-08-01,Non-surgical specialists,True,Centre-Val de Loire,2
2149,7540,2020-08-01,Non-surgical specialists,True,Grand Est,5
2150,7541,2020-08-01,Non-surgical specialists,True,Hauts-de-France,4
2151,7542,2020-08-01,Non-surgical specialists,True,Normandie,1
2152,7543,2020-08-01,Non-surgical specialists,True,Nouvelle-Aquitaine,1
2153,7544,2020-08-01,Non-surgical specialists,True,Occitanie,2
2154,7545,2020-08-01,Non-surgical specialists,True,Pays de la Loire,8
2155,7546,2020-08-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,10
2156,7547,2020-08-01,Non-surgical specialists,True,Île-de-France,11
2157,7559,2020-08-01,Nurses,True,Provence-Alpes-Côte d'Azur,1
2158,7560,2020-08-01,Nurses,True,Île-de-France,2
2159,7575,2020-08-01,Osteopaths,True,Auvergne-Rhône-Alpes,8
2160,7576,2020-08-01,Osteopaths,True,Bretagne,2
2161,7577,2020-08-01,Osteopaths,True,Nouvelle-Aquitaine,2
2162,7578,2020-08-01,Osteopaths,True,Occitanie,3
2163,7579,2020-08-01,Osteopaths,True,Pays de la Loire,3
2164,7580,2020-08-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,2
2165,7581,2020-08-01,Osteopaths,True,Île-de-France,21
2166,7596,2020-08-01,Other non-doctors,True,Auvergne-Rhône-Alpes,23
2167,7597,2020-08-01,Other non-doctors,True,Bretagne,3
2168,7598,2020-08-01,Other non-doctors,True,Centre-Val de Loire,2
2169,7599,2020-08-01,Other non-doctors,True,Grand Est,10
2170,7600,2020-08-01,Other non-doctors,True,Hauts-de-France,9
2171,7601,2020-08-01,Other non-doctors,True,Normandie,3
2172,7602,2020-08-01,Other non-doctors,True,Nouvelle-Aquitaine,7
2173,7603,2020-08-01,Other non-doctors,True,Occitanie,13
2174,7604,2020-08-01,Other non-doctors,True,Pays de la Loire,7
2175,7605,2020-08-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,17
2176,7606,2020-08-01,Other non-doctors,True,Île-de-France,54
2177,7619,2020-08-01,Pediatricians,True,Grand Est,1
2178,7620,2020-08-01,Pediatricians,True,Occitanie,1
2179,7621,2020-08-01,Pediatricians,True,Île-de-France,4
2180,7636,2020-08-01,Physiotherapists,True,Auvergne-Rhône-Alpes,4
2181,7637,2020-08-01,Physiotherapists,True,Bourgogne-Franche-Comté,3
2182,7638,2020-08-01,Physiotherapists,True,Bretagne,6
2183,7639,2020-08-01,Physiotherapists,True,Grand Est,1
2184,7640,2020-08-01,Physiotherapists,True,Hauts-de-France,4
2185,7641,2020-08-01,Physiotherapists,True,Normandie,1
2186,7642,2020-08-01,Physiotherapists,True,Nouvelle-Aquitaine,2
2187,7643,2020-08-01,Physiotherapists,True,Occitanie,6
2188,7644,2020-08-01,Physiotherapists,True,Pays de la Loire,7
2189,7645,2020-08-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,11
2190,7646,2020-08-01,Physiotherapists,True,Île-de-France,34
2191,7661,2020-08-01,Psychologists,True,Auvergne-Rhône-Alpes,3
2192,7662,2020-08-01,Psychologists,True,Bourgogne-Franche-Comté,2
2193,7663,2020-08-01,Psychologists,True,Bretagne,7
2194,7664,2020-08-01,Psychologists,True,Centre-Val de Loire,3
2195,7665,2020-08-01,Psychologists,True,Grand Est,1
2196,7666,2020-08-01,Psychologists,True,Hauts-de-France,3
2197,7667,2020-08-01,Psychologists,True,Normandie,5
2198,7668,2020-08-01,Psychologists,True,Nouvelle-Aquitaine,1
2199,7669,2020-08-01,Psychologists,True,Occitanie,5
2200,7670,2020-08-01,Psychologists,True,Pays de la Loire,2
2201,7671,2020-08-01,Psychologists,True,Provence-Alpes-Côte d'Azur,9
2202,7672,2020-08-01,Psychologists,True,Île-de-France,25
2203,7696,2020-08-01,Surgeons,True,Hauts-de-France,2
2204,7697,2020-08-01,Surgeons,True,Normandie,1
2205,7698,2020-08-01,Surgeons,True,Nouvelle-Aquitaine,4
2206,7699,2020-08-01,Surgeons,True,Pays de la Loire,1
2207,7700,2020-08-01,Surgeons,True,Provence-Alpes-Côte d'Azur,6
2208,7701,2020-08-01,Surgeons,True,Île-de-France,5
2209,7715,2020-09-01,Anesthetists,True,Île-de-France,2
2210,7730,2020-09-01,Dentists,True,Auvergne-Rhône-Alpes,23
2211,7731,2020-09-01,Dentists,True,Bourgogne-Franche-Comté,2
2212,7732,2020-09-01,Dentists,True,Bretagne,9
2213,7733,2020-09-01,Dentists,True,Centre-Val de Loire,1
2214,7734,2020-09-01,Dentists,True,Grand Est,8
2215,7735,2020-09-01,Dentists,True,Hauts-de-France,3
2216,7736,2020-09-01,Dentists,True,Normandie,2
2217,7737,2020-09-01,Dentists,True,Nouvelle-Aquitaine,18
2218,7738,2020-09-01,Dentists,True,Occitanie,23
2219,7739,2020-09-01,Dentists,True,Pays de la Loire,7
2220,7740,2020-09-01,Dentists,True,Provence-Alpes-Côte d'Azur,23
2221,7741,2020-09-01,Dentists,True,Île-de-France,64
2222,7756,2020-09-01,GPs,True,Auvergne-Rhône-Alpes,24
2223,7757,2020-09-01,GPs,True,Bourgogne-Franche-Comté,3
2224,7758,2020-09-01,GPs,True,Bretagne,3
2225,7759,2020-09-01,GPs,True,Centre-Val de Loire,2
2226,7760,2020-09-01,GPs,True,Grand Est,6
2227,7761,2020-09-01,GPs,True,Hauts-de-France,8
2228,7762,2020-09-01,GPs,True,Normandie,3
2229,7763,2020-09-01,GPs,True,Nouvelle-Aquitaine,9
2230,7764,2020-09-01,GPs,True,Occitanie,10
2231,7765,2020-09-01,GPs,True,Pays de la Loire,2
2232,7766,2020-09-01,GPs,True,Provence-Alpes-Côte d'Azur,12
2233,7767,2020-09-01,GPs,True,Île-de-France,23
2234,7782,2020-09-01,Gynaecologists,True,Auvergne-Rhône-Alpes,6
2235,7783,2020-09-01,Gynaecologists,True,Bretagne,1
2236,7784,2020-09-01,Gynaecologists,True,Grand Est,1
2237,7785,2020-09-01,Gynaecologists,True,Hauts-de-France,6
2238,7786,2020-09-01,Gynaecologists,True,Nouvelle-Aquitaine,1
2239,7787,2020-09-01,Gynaecologists,True,Occitanie,1
2240,7788,2020-09-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,2
2241,7789,2020-09-01,Gynaecologists,True,Île-de-France,2
2242,7804,2020-09-01,Midwives,True,Auvergne-Rhône-Alpes,1
2243,7805,2020-09-01,Midwives,True,Bretagne,2
2244,7806,2020-09-01,Midwives,True,Grand Est,2
2245,7807,2020-09-01,Midwives,True,Hauts-de-France,2
2246,7808,2020-09-01,Midwives,True,Occitanie,1
2247,7809,2020-09-01,Midwives,True,Provence-Alpes-Côte d'Azur,5
2248,7810,2020-09-01,Midwives,True,Île-de-France,2
2249,7825,2020-09-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,13
2250,7826,2020-09-01,Non-surgical specialists,True,Bourgogne-Franche-Comté,2
2251,7827,2020-09-01,Non-surgical specialists,True,Bretagne,6
2252,7828,2020-09-01,Non-surgical specialists,True,Grand Est,5
2253,7829,2020-09-01,Non-surgical specialists,True,Hauts-de-France,5
2254,7830,2020-09-01,Non-surgical specialists,True,Normandie,3
2255,7831,2020-09-01,Non-surgical specialists,True,Nouvelle-Aquitaine,5
2256,7832,2020-09-01,Non-surgical specialists,True,Occitanie,10
2257,7833,2020-09-01,Non-surgical specialists,True,Pays de la Loire,1
2258,7834,2020-09-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,5
2259,7835,2020-09-01,Non-surgical specialists,True,Île-de-France,12
2260,7861,2020-09-01,Osteopaths,True,Auvergne-Rhône-Alpes,6
2261,7862,2020-09-01,Osteopaths,True,Bourgogne-Franche-Comté,1
2262,7863,2020-09-01,Osteopaths,True,Centre-Val de Loire,3
2263,7864,2020-09-01,Osteopaths,True,Corse,2
2264,7865,2020-09-01,Osteopaths,True,Hauts-de-France,2
2265,7866,2020-09-01,Osteopaths,True,Nouvelle-Aquitaine,1
2266,7867,2020-09-01,Osteopaths,True,Occitanie,4
2267,7868,2020-09-01,Osteopaths,True,Pays de la Loire,7
2268,7869,2020-09-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,6
2269,7870,2020-09-01,Osteopaths,True,Île-de-France,13
2270,7885,2020-09-01,Other non-doctors,True,Auvergne-Rhône-Alpes,16
2271,7886,2020-09-01,Other non-doctors,True,Bourgogne-Franche-Comté,1
2272,7887,2020-09-01,Other non-doctors,True,Bretagne,10
2273,7888,2020-09-01,Other non-doctors,True,Centre-Val de Loire,4
2274,7889,2020-09-01,Other non-doctors,True,Grand Est,2
2275,7890,2020-09-01,Other non-doctors,True,Hauts-de-France,10
2276,7891,2020-09-01,Other non-doctors,True,Normandie,4
2277,7892,2020-09-01,Other non-doctors,True,Nouvelle-Aquitaine,5
2278,7893,2020-09-01,Other non-doctors,True,Occitanie,10
2279,7894,2020-09-01,Other non-doctors,True,Pays de la Loire,12
2280,7895,2020-09-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,34
2281,7896,2020-09-01,Other non-doctors,True,Île-de-France,52
2282,7909,2020-09-01,Pediatricians,True,Auvergne-Rhône-Alpes,1
2283,7910,2020-09-01,Pediatricians,True,Nouvelle-Aquitaine,2
2284,7911,2020-09-01,Pediatricians,True,Pays de la Loire,1
2285,7912,2020-09-01,Pediatricians,True,Provence-Alpes-Côte d'Azur,1
2286,7913,2020-09-01,Pediatricians,True,Île-de-France,3
2287,7928,2020-09-01,Physiotherapists,True,Auvergne-Rhône-Alpes,6
2288,7929,2020-09-01,Physiotherapists,True,Bretagne,8
2289,7930,2020-09-01,Physiotherapists,True,Centre-Val de Loire,1
2290,7931,2020-09-01,Physiotherapists,True,Grand Est,11
2291,7932,2020-09-01,Physiotherapists,True,Hauts-de-France,14
2292,7933,2020-09-01,Physiotherapists,True,Nouvelle-Aquitaine,10
2293,7934,2020-09-01,Physiotherapists,True,Occitanie,3
2294,7935,2020-09-01,Physiotherapists,True,Pays de la Loire,8
2295,7936,2020-09-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,11
2296,7937,2020-09-01,Physiotherapists,True,Île-de-France,30
2297,7952,2020-09-01,Psychologists,True,Auvergne-Rhône-Alpes,12
2298,7953,2020-09-01,Psychologists,True,Bourgogne-Franche-Comté,3
2299,7954,2020-09-01,Psychologists,True,Bretagne,5
2300,7955,2020-09-01,Psychologists,True,Centre-Val de Loire,1
2301,7956,2020-09-01,Psychologists,True,Grand Est,3
2302,7957,2020-09-01,Psychologists,True,Hauts-de-France,4
2303,7958,2020-09-01,Psychologists,True,Normandie,5
2304,7959,2020-09-01,Psychologists,True,Nouvelle-Aquitaine,5
2305,7960,2020-09-01,Psychologists,True,Occitanie,1
2306,7961,2020-09-01,Psychologists,True,Pays de la Loire,4
2307,7962,2020-09-01,Psychologists,True,Provence-Alpes-Côte d'Azur,13
2308,7963,2020-09-01,Psychologists,True,Île-de-France,35
2309,7973,2020-09-01,Radiologists,True,Hauts-de-France,1
2310,7974,2020-09-01,Radiologists,True,Île-de-France,2
2311,7989,2020-09-01,Surgeons,True,Auvergne-Rhône-Alpes,1
2312,7990,2020-09-01,Surgeons,True,Corse,1
2313,7991,2020-09-01,Surgeons,True,Grand Est,3
2314,7992,2020-09-01,Surgeons,True,Hauts-de-France,1
2315,7993,2020-09-01,Surgeons,True,Occitanie,8
2316,7994,2020-09-01,Surgeons,True,Pays de la Loire,6
2317,7995,2020-09-01,Surgeons,True,Provence-Alpes-Côte d'Azur,3
2318,7996,2020-09-01,Surgeons,True,Île-de-France,13
2319,8024,2020-10-01,Dentists,True,Auvergne-Rhône-Alpes,9
2320,8025,2020-10-01,Dentists,True,Bourgogne-Franche-Comté,2
2321,8026,2020-10-01,Dentists,True,Bretagne,8
2322,8027,2020-10-01,Dentists,True,Grand Est,15
2323,8028,2020-10-01,Dentists,True,Hauts-de-France,5
2324,8029,2020-10-01,Dentists,True,Normandie,2
2325,8030,2020-10-01,Dentists,True,Nouvelle-Aquitaine,8
2326,8031,2020-10-01,Dentists,True,Occitanie,11
2327,8032,2020-10-01,Dentists,True,Pays de la Loire,1
2328,8033,2020-10-01,Dentists,True,Provence-Alpes-Côte d'Azur,9
2329,8034,2020-10-01,Dentists,True,Île-de-France,41
2330,8049,2020-10-01,GPs,True,Auvergne-Rhône-Alpes,14
2331,8050,2020-10-01,GPs,True,Bourgogne-Franche-Comté,3
2332,8051,2020-10-01,GPs,True,Bretagne,7
2333,8052,2020-10-01,GPs,True,Centre-Val de Loire,2
2334,8053,2020-10-01,GPs,True,DOM-TOM,1
2335,8054,2020-10-01,GPs,True,Grand Est,4
2336,8055,2020-10-01,GPs,True,Hauts-de-France,5
2337,8056,2020-10-01,GPs,True,Normandie,1
2338,8057,2020-10-01,GPs,True,Nouvelle-Aquitaine,10
2339,8058,2020-10-01,GPs,True,Occitanie,14
2340,8059,2020-10-01,GPs,True,Pays de la Loire,15
2341,8060,2020-10-01,GPs,True,Provence-Alpes-Côte d'Azur,12
2342,8061,2020-10-01,GPs,True,Île-de-France,27
2343,8076,2020-10-01,Gynaecologists,True,Grand Est,3
2344,8077,2020-10-01,Gynaecologists,True,Occitanie,1
2345,8078,2020-10-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,1
2346,8079,2020-10-01,Gynaecologists,True,Île-de-France,14
2347,8094,2020-10-01,Midwives,True,Auvergne-Rhône-Alpes,3
2348,8095,2020-10-01,Midwives,True,Normandie,6
2349,8096,2020-10-01,Midwives,True,Occitanie,14
2350,8097,2020-10-01,Midwives,True,Provence-Alpes-Côte d'Azur,2
2351,8098,2020-10-01,Midwives,True,Île-de-France,8
2352,8113,2020-10-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,6
2353,8114,2020-10-01,Non-surgical specialists,True,Bretagne,2
2354,8115,2020-10-01,Non-surgical specialists,True,Centre-Val de Loire,3
2355,8116,2020-10-01,Non-surgical specialists,True,Corse,1
2356,8117,2020-10-01,Non-surgical specialists,True,Grand Est,4
2357,8118,2020-10-01,Non-surgical specialists,True,Hauts-de-France,10
2358,8119,2020-10-01,Non-surgical specialists,True,Nouvelle-Aquitaine,4
2359,8120,2020-10-01,Non-surgical specialists,True,Occitanie,9
2360,8121,2020-10-01,Non-surgical specialists,True,Pays de la Loire,4
2361,8122,2020-10-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,8
2362,8123,2020-10-01,Non-surgical specialists,True,Île-de-France,26
2363,8136,2020-10-01,Nurses,True,Bourgogne-Franche-Comté,2
2364,8137,2020-10-01,Nurses,True,Hauts-de-France,1
2365,8138,2020-10-01,Nurses,True,Île-de-France,2
2366,8153,2020-10-01,Osteopaths,True,Auvergne-Rhône-Alpes,7
2367,8154,2020-10-01,Osteopaths,True,Bourgogne-Franche-Comté,1
2368,8155,2020-10-01,Osteopaths,True,Bretagne,1
2369,8156,2020-10-01,Osteopaths,True,Nouvelle-Aquitaine,7
2370,8157,2020-10-01,Osteopaths,True,Occitanie,5
2371,8158,2020-10-01,Osteopaths,True,Pays de la Loire,1
2372,8159,2020-10-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,1
2373,8160,2020-10-01,Osteopaths,True,Île-de-France,10
2374,8175,2020-10-01,Other non-doctors,True,Auvergne-Rhône-Alpes,10
2375,8176,2020-10-01,Other non-doctors,True,Bourgogne-Franche-Comté,7
2376,8177,2020-10-01,Other non-doctors,True,Bretagne,4
2377,8178,2020-10-01,Other non-doctors,True,Centre-Val de Loire,14
2378,8179,2020-10-01,Other non-doctors,True,Grand Est,7
2379,8180,2020-10-01,Other non-doctors,True,Hauts-de-France,20
2380,8181,2020-10-01,Other non-doctors,True,Normandie,6
2381,8182,2020-10-01,Other non-doctors,True,Nouvelle-Aquitaine,23
2382,8183,2020-10-01,Other non-doctors,True,Occitanie,38
2383,8184,2020-10-01,Other non-doctors,True,Pays de la Loire,10
2384,8185,2020-10-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,33
2385,8186,2020-10-01,Other non-doctors,True,Île-de-France,83
2386,8199,2020-10-01,Pediatricians,True,Auvergne-Rhône-Alpes,1
2387,8200,2020-10-01,Pediatricians,True,Île-de-France,3
2388,8215,2020-10-01,Physiotherapists,True,Auvergne-Rhône-Alpes,8
2389,8216,2020-10-01,Physiotherapists,True,Bourgogne-Franche-Comté,1
2390,8217,2020-10-01,Physiotherapists,True,Bretagne,6
2391,8218,2020-10-01,Physiotherapists,True,Corse,1
2392,8219,2020-10-01,Physiotherapists,True,Grand Est,2
2393,8220,2020-10-01,Physiotherapists,True,Hauts-de-France,8
2394,8221,2020-10-01,Physiotherapists,True,Normandie,1
2395,8222,2020-10-01,Physiotherapists,True,Nouvelle-Aquitaine,12
2396,8223,2020-10-01,Physiotherapists,True,Occitanie,10
2397,8224,2020-10-01,Physiotherapists,True,Pays de la Loire,8
2398,8225,2020-10-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,4
2399,8226,2020-10-01,Physiotherapists,True,Île-de-France,19
2400,8241,2020-10-01,Psychologists,True,Auvergne-Rhône-Alpes,15
2401,8242,2020-10-01,Psychologists,True,Bretagne,5
2402,8243,2020-10-01,Psychologists,True,Centre-Val de Loire,4
2403,8244,2020-10-01,Psychologists,True,Grand Est,2
2404,8245,2020-10-01,Psychologists,True,Hauts-de-France,5
2405,8246,2020-10-01,Psychologists,True,Normandie,1
2406,8247,2020-10-01,Psychologists,True,Nouvelle-Aquitaine,4
2407,8248,2020-10-01,Psychologists,True,Occitanie,12
2408,8249,2020-10-01,Psychologists,True,Pays de la Loire,5
2409,8250,2020-10-01,Psychologists,True,Provence-Alpes-Côte d'Azur,9
2410,8251,2020-10-01,Psychologists,True,Île-de-France,45
2411,8275,2020-10-01,Surgeons,True,Auvergne-Rhône-Alpes,3
2412,8276,2020-10-01,Surgeons,True,Grand Est,12
2413,8277,2020-10-01,Surgeons,True,Nouvelle-Aquitaine,1
2414,8278,2020-10-01,Surgeons,True,Occitanie,8
2415,8279,2020-10-01,Surgeons,True,Île-de-France,5
2416,8293,2020-11-01,Anesthetists,True,Centre-Val de Loire,1
2417,8308,2020-11-01,Dentists,True,Auvergne-Rhône-Alpes,6
2418,8309,2020-11-01,Dentists,True,Bourgogne-Franche-Comté,2
2419,8310,2020-11-01,Dentists,True,Bretagne,3
2420,8311,2020-11-01,Dentists,True,Centre-Val de Loire,3
2421,8312,2020-11-01,Dentists,True,Grand Est,12
2422,8313,2020-11-01,Dentists,True,Hauts-de-France,7
2423,8314,2020-11-01,Dentists,True,Nouvelle-Aquitaine,13
2424,8315,2020-11-01,Dentists,True,Occitanie,4
2425,8316,2020-11-01,Dentists,True,Pays de la Loire,6
2426,8317,2020-11-01,Dentists,True,Provence-Alpes-Côte d'Azur,8
2427,8318,2020-11-01,Dentists,True,Île-de-France,44
2428,8333,2020-11-01,GPs,True,Auvergne-Rhône-Alpes,12
2429,8334,2020-11-01,GPs,True,Bourgogne-Franche-Comté,2
2430,8335,2020-11-01,GPs,True,Bretagne,7
2431,8336,2020-11-01,GPs,True,Centre-Val de Loire,4
2432,8337,2020-11-01,GPs,True,Corse,1
2433,8338,2020-11-01,GPs,True,Grand Est,7
2434,8339,2020-11-01,GPs,True,Hauts-de-France,1
2435,8340,2020-11-01,GPs,True,Normandie,2
2436,8341,2020-11-01,GPs,True,Nouvelle-Aquitaine,6
2437,8342,2020-11-01,GPs,True,Occitanie,5
2438,8343,2020-11-01,GPs,True,Pays de la Loire,2
2439,8344,2020-11-01,GPs,True,Provence-Alpes-Côte d'Azur,3
2440,8345,2020-11-01,GPs,True,Île-de-France,19
2441,8360,2020-11-01,Gynaecologists,True,Auvergne-Rhône-Alpes,1
2442,8361,2020-11-01,Gynaecologists,True,Grand Est,1
2443,8362,2020-11-01,Gynaecologists,True,Occitanie,1
2444,8363,2020-11-01,Gynaecologists,True,Provence-Alpes-Côte d'Azur,2
2445,8364,2020-11-01,Gynaecologists,True,Île-de-France,4
2446,8379,2020-11-01,Midwives,True,Auvergne-Rhône-Alpes,5
2447,8380,2020-11-01,Midwives,True,Bretagne,2
2448,8381,2020-11-01,Midwives,True,Nouvelle-Aquitaine,2
2449,8382,2020-11-01,Midwives,True,Occitanie,4
2450,8383,2020-11-01,Midwives,True,Provence-Alpes-Côte d'Azur,1
2451,8384,2020-11-01,Midwives,True,Île-de-France,3
2452,8399,2020-11-01,Non-surgical specialists,True,Auvergne-Rhône-Alpes,3
2453,8400,2020-11-01,Non-surgical specialists,True,Centre-Val de Loire,1
2454,8401,2020-11-01,Non-surgical specialists,True,Hauts-de-France,7
2455,8402,2020-11-01,Non-surgical specialists,True,Nouvelle-Aquitaine,6
2456,8403,2020-11-01,Non-surgical specialists,True,Occitanie,4
2457,8404,2020-11-01,Non-surgical specialists,True,Provence-Alpes-Côte d'Azur,2
2458,8405,2020-11-01,Non-surgical specialists,True,Île-de-France,12
2459,8418,2020-11-01,Nurses,True,Hauts-de-France,1
2460,8419,2020-11-01,Nurses,True,Occitanie,3
2461,8434,2020-11-01,Osteopaths,True,Auvergne-Rhône-Alpes,8
2462,8435,2020-11-01,Osteopaths,True,Bourgogne-Franche-Comté,1
2463,8436,2020-11-01,Osteopaths,True,Centre-Val de Loire,4
2464,8437,2020-11-01,Osteopaths,True,Grand Est,2
2465,8438,2020-11-01,Osteopaths,True,Hauts-de-France,3
2466,8439,2020-11-01,Osteopaths,True,Normandie,1
2467,8440,2020-11-01,Osteopaths,True,Nouvelle-Aquitaine,3
2468,8441,2020-11-01,Osteopaths,True,Occitanie,6
2469,8442,2020-11-01,Osteopaths,True,Pays de la Loire,1
2470,8443,2020-11-01,Osteopaths,True,Provence-Alpes-Côte d'Azur,4
2471,8444,2020-11-01,Osteopaths,True,Île-de-France,8
2472,8459,2020-11-01,Other non-doctors,True,Auvergne-Rhône-Alpes,29
2473,8460,2020-11-01,Other non-doctors,True,Bourgogne-Franche-Comté,3
2474,8461,2020-11-01,Other non-doctors,True,Bretagne,7
2475,8462,2020-11-01,Other non-doctors,True,Centre-Val de Loire,11
2476,8463,2020-11-01,Other non-doctors,True,Corse,3
2477,8464,2020-11-01,Other non-doctors,True,Grand Est,10
2478,8465,2020-11-01,Other non-doctors,True,Hauts-de-France,19
2479,8466,2020-11-01,Other non-doctors,True,Normandie,9
2480,8467,2020-11-01,Other non-doctors,True,Nouvelle-Aquitaine,33
2481,8468,2020-11-01,Other non-doctors,True,Occitanie,33
2482,8469,2020-11-01,Other non-doctors,True,Pays de la Loire,13
2483,8470,2020-11-01,Other non-doctors,True,Provence-Alpes-Côte d'Azur,40
2484,8471,2020-11-01,Other non-doctors,True,Île-de-France,93
2485,8484,2020-11-01,Pediatricians,True,Auvergne-Rhône-Alpes,1
2486,8485,2020-11-01,Pediatricians,True,Bretagne,1
2487,8486,2020-11-01,Pediatricians,True,Grand Est,1
2488,8487,2020-11-01,Pediatricians,True,Île-de-France,1
2489,8502,2020-11-01,Physiotherapists,True,Auvergne-Rhône-Alpes,5
2490,8503,2020-11-01,Physiotherapists,True,Bretagne,2
2491,8504,2020-11-01,Physiotherapists,True,Corse,1
2492,8505,2020-11-01,Physiotherapists,True,Grand Est,7
2493,8506,2020-11-01,Physiotherapists,True,Hauts-de-France,6
2494,8507,2020-11-01,Physiotherapists,True,Nouvelle-Aquitaine,8
2495,8508,2020-11-01,Physiotherapists,True,Occitanie,8
2496,8509,2020-11-01,Physiotherapists,True,Pays de la Loire,11
2497,8510,2020-11-01,Physiotherapists,True,Provence-Alpes-Côte d'Azur,18
2498,8511,2020-11-01,Physiotherapists,True,Île-de-France,32
2499,8526,2020-11-01,Psychologists,True,Auvergne-Rhône-Alpes,20
2500,8527,2020-11-01,Psychologists,True,Bourgogne-Franche-Comté,3
2501,8528,2020-11-01,Psychologists,True,Bretagne,7
2502,8529,2020-11-01,Psychologists,True,Corse,1
2503,8530,2020-11-01,Psychologists,True,Grand Est,1
2504,8531,2020-11-01,Psychologists,True,Hauts-de-France,11
2505,8532,2020-11-01,Psychologists,True,Normandie,1
2506,8533,2020-11-01,Psychologists,True,Nouvelle-Aquitaine,13
2507,8534,2020-11-01,Psychologists,True,Occitanie,13
2508,8535,2020-11-01,Psychologists,True,Pays de la Loire,6
2509,8536,2020-11-01,Psychologists,True,Provence-Alpes-Côte d'Azur,7
2510,8537,2020-11-01,Psychologists,True,Île-de-France,44
2511,8561,2020-11-01,Surgeons,True,Auvergne-Rhône-Alpes,1
2512,8562,2020-11-01,Surgeons,True,Centre-Val de Loire,1
2513,8563,2020-11-01,Surgeons,True,Hauts-de-France,2
2514,8564,2020-11-01,Surgeons,True,Nouvelle-Aquitaine,7
2515,8565,2020-11-01,Surgeons,True,Occitanie,6
2516,8566,2020-11-01,Surgeons,True,Pays de la Loire,2
2517,8567,2020-11-01,Surgeons,True,Provence-Alpes-Côte d'Azur,2
2518,8568,2020-11-01,Surgeons,True,Île-de-France,4
2519,8582,2020-12-01,Anesthetists,True,Occitanie,1
2520,8597,2020-12-01,Dentists,True,Auvergne-Rhône-Alpes,17
2521,8598,2020-12-01,Dentists,True,Bourgogne-Franche-Comté,2
2522,8599,2020-12-01,Dentists,True,Bretagne,11
2523,8600,2020-12-01,Dentists,True,Centre-Val de Loire,1
2524,8601,2020-12-01,Dentists,True,Grand Est,15
2525,8602,2020-12-01,Dentists,True,Hauts-de-France,9
2526,8603,2020-12-01,Dentists,True,Normandie,6
